policy_id,issue_age,gender,risk_class,product,face_amount,issue_date
4798,30,F,Standard,Term10,30700,2021-10-23
4799,41,F,Standard,Term10,89700,2019-12-01
4800,47,F,Standard,Term10,38700,2023-10-15
4801,50,F,Preferred,Term10,61300,2019-05-03
4802,49,M,Preferred,Term20,27000,2019-09-11
4803,34,M,Standard,Term20,130000,2021-01-16
4804,57,M,Standard,Term20,62500,2020-05-24
4805,53,M,Standard,Term10,65000,2020-10-08
4806,55,M,Standard,Term20,98500,2022-08-07
4807,44,M,Preferred,Term20,28300,2023-04-24
4808,61,F,Preferred,Term20,41400,2022-07-16
4809,40,M,Preferred,Term10,66300,2018-01-21
4810,58,M,Standard,Term10,20800,2023-12-27
4811,33,M,Preferred,Term20,22200,2020-07-02
4812,35,F,Preferred,Term20,36600,2023-07-17
4813,46,F,Standard,Term10,30200,2019-05-03
4814,47,F,Standard,Term10,48700,2021-03-27
4815,55,M,Standard,Term10,81900,2023-04-13
4816,37,M,Standard,Term20,93900,2023-06-13
4817,60,M,Preferred,Term20,177300,2021-06-06
4818,38,F,Preferred,Term20,59100,2021-05-18
4819,46,M,Standard,Term20,65700,2018-07-16
4820,63,M,Standard,Term20,59000,2021-06-27
4821,47,M,Standard,Term10,72600,2020-04-01
4822,52,M,Standard,Term10,76000,2018-07-21
4823,62,M,Standard,Term20,104100,2023-03-27
4824,64,F,Standard,Term20,103900,2020-12-26
4825,45,F,Preferred,Term10,81800,2022-09-18
4826,42,M,Preferred,Term10,148200,2018-04-24
4827,33,M,Preferred,Term20,60800,2019-09-02
4828,47,F,Standard,Term20,41500,2023-12-03
4829,62,F,Preferred,Term10,45800,2023-10-20
4830,44,F,Standard,Term20,56200,2018-10-08
4831,39,F,Standard,Term10,31300,2023-03-20
4832,29,M,Standard,Term10,41400,2019-03-21
4833,40,M,Standard,Term10,30200,2019-07-19
4834,34,M,Standard,Term10,73600,2023-04-25
4835,65,M,Standard,Term10,74000,2021-02-07
4836,46,M,Standard,Term20,20700,2022-11-23
4837,30,M,Preferred,Term20,40400,2018-05-23
4838,27,F,Standard,Term10,179000,2022-10-09
4839,59,F,Standard,Term20,87400,2020-09-06
4840,63,F,Preferred,Term20,78600,2022-02-18
4841,56,M,Standard,Term10,40200,2021-03-25
4842,30,M,Standard,Term10,71100,2018-08-19
4843,29,F,Preferred,Term10,59400,2023-08-04
4844,33,F,Standard,Term20,37100,2019-04-13
4845,55,F,Standard,Term10,44500,2020-02-12
4846,56,F,Standard,Term20,45100,2022-08-17
4847,59,M,Standard,Term20,24500,2023-03-17
4848,28,F,Preferred,Term20,27100,2023-03-28
4849,31,M,Standard,Term10,53100,2020-05-24
4850,61,M,Standard,Term10,36000,2020-05-16
4851,63,F,Preferred,Term10,50000,2022-05-04
4852,54,M,Preferred,Term20,22800,2019-05-06
4853,29,M,Standard,Term20,96800,2021-07-05
4854,27,M,Standard,Term20,208600,2019-07-15
4855,27,M,Preferred,Term20,110900,2019-01-05
4856,53,M,Standard,Term10,118000,2021-03-05
4857,59,M,Standard,Term10,87200,2023-07-05
4858,50,M,Standard,Term10,70200,2019-09-20
4859,35,F,Preferred,Term10,63100,2022-01-08
4860,56,M,Standard,Term10,34600,2018-10-26
4861,27,F,Standard,Term10,90600,2022-02-14
4862,58,M,Preferred,Term20,87400,2020-08-19
4863,61,F,Standard,Term10,45400,2018-03-15
4864,54,M,Standard,Term10,82100,2021-11-25
4865,61,M,Standard,Term10,39500,2019-09-04
4866,49,M,Preferred,Term10,41000,2021-10-21
4867,44,F,Standard,Term10,95300,2018-10-17
4868,38,F,Preferred,Term10,77500,2020-01-13
4869,62,F,Standard,Term10,52100,2019-11-20
4870,53,F,Standard,Term20,48600,2019-02-16
4871,32,F,Preferred,Term10,66500,2018-07-18
4872,64,M,Standard,Term10,19900,2019-08-15
4873,27,M,Standard,Term10,38000,2018-11-04
4874,49,F,Preferred,Term10,28000,2021-09-11
4875,32,F,Standard,Term10,60300,2020-09-28
4876,52,M,Standard,Term10,115100,2019-12-03
4877,41,F,Preferred,Term20,79700,2021-01-07
4878,42,F,Standard,Term20,44100,2023-01-20
4879,52,M,Preferred,Term20,39200,2021-03-05
4880,56,F,Standard,Term10,38100,2019-03-02
4881,40,F,Standard,Term10,198700,2020-06-22
4882,65,M,Preferred,Term10,62400,2022-10-06
4883,45,F,Standard,Term20,67500,2018-05-07
4884,31,F,Preferred,Term10,16900,2019-11-13
4885,25,F,Preferred,Term20,29500,2020-08-24
4886,33,F,Preferred,Term10,58300,2021-06-28
4887,53,F,Standard,Term10,44400,2021-10-08
4888,47,F,Standard,Term10,64900,2022-06-09
4889,38,F,Preferred,Term10,64300,2023-01-15
4890,44,M,Standard,Term20,85800,2019-11-23
4891,59,M,Preferred,Term10,19500,2020-02-02
4892,48,M,Preferred,Term10,30800,2020-06-12
4893,27,M,Standard,Term10,56400,2018-02-03
4894,27,F,Standard,Term20,40600,2018-10-07
4895,44,F,Standard,Term10,49700,2021-08-18
4896,41,M,Standard,Term20,63900,2021-12-01
4897,59,M,Standard,Term10,38300,2019-11-25
4898,48,F,Standard,Term20,67200,2023-04-03
4899,56,M,Preferred,Term20,83000,2019-04-24
4900,48,F,Standard,Term10,62300,2021-04-12
4901,39,M,Standard,Term10,92300,2023-02-16
4902,51,M,Preferred,Term10,16300,2022-12-12
4903,50,M,Preferred,Term10,42100,2022-01-11
4904,54,M,Preferred,Term20,102300,2019-06-18
4905,32,F,Standard,Term10,35600,2023-04-09
4906,51,M,Preferred,Term10,32900,2020-01-02
4907,36,M,Preferred,Term20,55500,2019-10-01
4908,57,M,Preferred,Term20,59300,2022-07-08
4909,57,M,Standard,Term10,43400,2021-11-07
4910,50,F,Standard,Term20,181000,2018-08-01
4911,63,F,Standard,Term10,71100,2018-06-03
4912,47,F,Standard,Term20,34800,2018-03-25
4913,26,F,Standard,Term10,25200,2018-08-14
4914,49,M,Preferred,Term20,76400,2019-09-12
4915,56,M,Standard,Term10,34300,2020-01-26
4916,29,F,Preferred,Term10,217900,2019-03-17
4917,29,F,Standard,Term20,77400,2023-05-04
4918,36,F,Preferred,Term10,83800,2023-02-20
4919,59,M,Standard,Term10,69500,2023-02-20
4920,46,F,Standard,Term10,117400,2018-03-08
4921,65,F,Standard,Term10,14200,2021-05-19
4922,60,M,Preferred,Term10,29100,2018-07-04
4923,47,M,Standard,Term10,111400,2022-10-28
4924,52,F,Standard,Term10,147300,2018-11-17
4925,38,M,Preferred,Term20,28500,2019-05-08
4926,28,F,Standard,Term20,20100,2019-07-26
4927,41,F,Standard,Term10,66200,2020-01-15
4928,49,M,Standard,Term10,80100,2020-11-25
4929,32,M,Standard,Term10,65400,2021-03-03
4930,34,F,Standard,Term10,57800,2019-01-09
4931,25,M,Standard,Term20,19700,2021-08-13
4932,55,F,Standard,Term20,47800,2018-05-08
4933,61,M,Standard,Term20,52300,2018-05-15
4934,58,M,Preferred,Term20,43100,2018-06-10
4935,40,F,Preferred,Term10,18900,2019-08-25
4936,49,F,Standard,Term20,85000,2022-10-07
4937,64,F,Standard,Term10,100700,2019-07-06
4938,49,F,Standard,Term20,37200,2021-08-28
4939,37,F,Preferred,Term10,53600,2022-10-20
4940,38,F,Standard,Term10,44400,2022-10-01
4941,54,F,Preferred,Term20,44700,2021-03-24
4942,43,M,Standard,Term10,80500,2019-05-06
4943,59,M,Standard,Term20,81700,2021-06-20
4944,60,F,Preferred,Term20,114100,2019-12-01
4945,26,F,Standard,Term20,112700,2021-08-08
4946,54,F,Standard,Term10,54000,2023-10-24
4947,40,F,Standard,Term10,329500,2018-10-01
4948,46,F,Standard,Term20,151700,2018-11-14
4949,35,F,Standard,Term10,40300,2019-07-12
4950,40,M,Preferred,Term10,64600,2020-04-07
4951,38,M,Standard,Term20,18200,2020-05-04
4952,27,M,Standard,Term20,60900,2019-01-12
4953,57,F,Standard,Term20,163400,2023-09-11
4954,30,F,Standard,Term10,317700,2018-08-03
4955,40,M,Preferred,Term10,55700,2021-02-21
4956,32,M,Standard,Term20,73200,2021-06-04
4957,31,M,Standard,Term10,86100,2022-09-11
4958,40,M,Standard,Term10,196400,2021-10-27
4959,62,M,Preferred,Term10,33200,2018-10-11
4960,63,M,Preferred,Term20,294600,2019-02-20
4961,40,F,Standard,Term10,49500,2019-05-13
4962,45,F,Standard,Term10,29700,2020-08-18
4963,65,M,Preferred,Term10,49600,2023-02-22
4964,34,M,Preferred,Term10,36800,2020-03-14
4965,63,F,Standard,Term20,77000,2020-12-19
4966,29,F,Preferred,Term20,22200,2020-07-14
4967,34,F,Standard,Term20,65200,2018-07-09
4968,38,F,Standard,Term10,89200,2023-02-22
4969,26,M,Standard,Term10,145800,2021-08-11
4970,58,F,Standard,Term10,90100,2022-11-02
4971,60,F,Standard,Term20,140500,2020-12-08
4972,40,F,Standard,Term10,41600,2019-03-19
4973,59,F,Preferred,Term10,75900,2020-03-19
4974,56,M,Preferred,Term10,15700,2019-07-16
4975,57,M,Standard,Term20,55900,2018-11-13
4976,57,F,Standard,Term20,75500,2022-01-09
4977,48,M,Preferred,Term10,79700,2023-03-02
4978,29,M,Standard,Term20,23300,2019-02-07
4979,62,M,Standard,Term10,47400,2021-10-28
4980,49,F,Preferred,Term20,51500,2023-06-25
4981,61,M,Standard,Term20,46300,2022-09-03
4982,64,M,Standard,Term20,92500,2022-01-27
4983,32,F,Preferred,Term20,52600,2023-02-22
4984,41,F,Standard,Term10,63600,2019-07-03
4985,32,M,Standard,Term10,44600,2018-06-12
4986,27,F,Preferred,Term20,113400,2022-03-05
4987,64,F,Preferred,Term20,118600,2022-04-21
4988,62,M,Standard,Term10,49800,2019-09-19
4989,63,M,Standard,Term10,331200,2023-01-07
4990,61,F,Standard,Term10,37800,2018-11-22
4991,51,M,Standard,Term10,109600,2020-02-09
4992,46,M,Standard,Term20,33800,2023-10-14
4993,65,F,Standard,Term10,95200,2020-08-04
4994,47,M,Standard,Term20,90900,2022-01-26
4995,51,M,Preferred,Term10,32600,2018-10-06
4996,33,M,Standard,Term20,55400,2020-06-25
4997,55,M,Preferred,Term20,183600,2022-04-24
4998,58,M,Standard,Term20,36700,2023-02-04
4999,52,M,Preferred,Term20,76200,2020-02-04
5000,45,F,Standard,Term10,73200,2018-05-04
5001,33,F,Standard,Term10,58400,2021-04-24
5002,26,F,Preferred,Term20,21200,2022-11-03
5003,50,M,Preferred,Term20,98400,2020-07-18
5004,53,M,Standard,Term20,60300,2023-01-25
5005,56,M,Standard,Term20,116100,2019-11-09
5006,63,F,Standard,Term10,68800,2022-04-16
5007,45,F,Standard,Term10,62200,2022-08-03
5008,58,F,Standard,Term20,74900,2020-10-27
5009,54,F,Preferred,Term10,33100,2018-09-17
5010,36,F,Standard,Term20,152500,2020-05-21
5011,59,M,Standard,Term10,47800,2022-01-08
5012,27,M,Standard,Term20,48200,2023-03-21
5013,49,F,Preferred,Term20,130000,2020-07-18
5014,63,F,Standard,Term10,69500,2019-12-04
5015,52,M,Standard,Term20,52000,2022-01-16
5016,63,M,Standard,Term10,76700,2023-02-04
5017,27,F,Preferred,Term10,87200,2018-05-19
5018,46,F,Standard,Term20,55800,2019-10-27
5019,57,F,Standard,Term10,104100,2022-12-25
5020,51,F,Standard,Term10,27900,2018-03-14
5021,61,F,Preferred,Term20,70100,2023-07-25
5022,43,F,Standard,Term20,96800,2019-12-28
5023,52,M,Standard,Term10,86900,2020-12-13
5024,42,M,Standard,Term20,15600,2021-10-10
5025,60,F,Standard,Term10,55500,2020-10-06
5026,29,M,Standard,Term10,28900,2018-04-18
5027,35,M,Standard,Term20,129500,2018-04-11
5028,28,F,Standard,Term10,47400,2020-12-17
5029,53,M,Standard,Term20,121200,2019-08-27
5030,34,M,Standard,Term20,28800,2023-02-02
5031,38,M,Standard,Term20,75700,2021-01-09
5032,59,M,Standard,Term20,60200,2018-11-15
5033,39,F,Standard,Term10,314400,2022-02-21
5034,30,F,Standard,Term20,121400,2021-09-26
5035,25,F,Standard,Term20,116800,2018-04-25
5036,34,F,Preferred,Term10,202100,2020-03-13
5037,62,F,Preferred,Term20,71000,2022-02-16
5038,47,M,Standard,Term20,56400,2021-07-14
5039,65,M,Standard,Term10,52700,2021-10-03
5040,33,M,Preferred,Term10,72900,2020-01-20
5041,39,M,Preferred,Term10,11400,2022-09-23
5042,31,F,Standard,Term10,60000,2023-07-22
5043,41,M,Standard,Term20,68600,2019-10-11
5044,48,M,Preferred,Term10,54500,2020-07-24
5045,58,M,Preferred,Term20,23900,2023-02-07
5046,40,M,Preferred,Term20,54700,2021-05-13
5047,56,F,Standard,Term10,23900,2019-12-08
5048,50,M,Standard,Term10,173600,2018-10-13
5049,36,M,Preferred,Term10,51300,2022-05-26
5050,62,M,Standard,Term10,17400,2020-12-14
5051,42,M,Standard,Term10,52900,2022-01-22
5052,31,F,Preferred,Term10,102500,2018-07-28
5053,64,M,Standard,Term20,66500,2021-10-05
5054,62,M,Standard,Term20,34600,2021-09-27
5055,27,M,Standard,Term10,39900,2020-03-04
5056,62,M,Standard,Term10,50400,2020-02-18
5057,63,M,Standard,Term20,46000,2019-09-13
5058,58,F,Standard,Term10,28100,2022-12-08
5059,35,M,Standard,Term20,57500,2019-10-18
5060,50,M,Standard,Term10,26900,2020-11-26
5061,47,M,Standard,Term20,105800,2023-11-02
5062,50,M,Preferred,Term10,113900,2021-12-05
5063,50,M,Standard,Term10,32800,2018-10-15
5064,51,F,Preferred,Term10,38900,2018-10-03
5065,46,M,Standard,Term10,46500,2021-10-09
5066,53,F,Standard,Term20,58800,2022-04-12
5067,46,F,Preferred,Term10,69900,2020-07-13
5068,25,M,Preferred,Term10,79000,2023-03-20
5069,26,F,Standard,Term10,78000,2023-07-13
5070,64,M,Standard,Term20,152100,2020-07-02
5071,62,F,Preferred,Term20,62100,2019-01-19
5072,49,M,Standard,Term10,27400,2018-01-09
5073,32,M,Standard,Term20,22800,2018-12-01
5074,57,M,Standard,Term20,159800,2021-07-22
5075,30,F,Standard,Term10,81300,2020-01-12
5076,40,F,Preferred,Term10,67800,2018-05-19
5077,38,M,Standard,Term10,78400,2018-11-19
5078,25,F,Preferred,Term10,65900,2020-09-03
5079,58,F,Preferred,Term20,77600,2021-10-24
5080,45,F,Preferred,Term10,47900,2018-08-06
5081,37,M,Standard,Term10,112800,2020-09-21
5082,45,F,Standard,Term20,43700,2020-03-21
5083,25,M,Standard,Term10,34800,2018-11-04
5084,42,M,Standard,Term20,21700,2023-09-04
5085,46,M,Standard,Term20,51900,2019-03-24
5086,38,F,Preferred,Term10,128100,2018-04-01
5087,59,F,Standard,Term10,45500,2018-10-07
5088,35,F,Standard,Term10,26200,2020-03-28
5089,30,F,Preferred,Term20,71000,2022-09-04
5090,46,M,Preferred,Term10,40500,2019-06-18
5091,61,M,Standard,Term20,151600,2022-04-11
5092,40,F,Preferred,Term20,114100,2019-02-13
5093,26,F,Standard,Term10,27900,2019-09-04
5094,64,M,Preferred,Term20,53900,2021-04-17
5095,43,M,Standard,Term10,38100,2022-07-10
5096,32,F,Standard,Term10,29800,2022-04-19
5097,50,M,Standard,Term20,57900,2021-02-23
5098,38,F,Standard,Term10,97800,2023-01-14
5099,63,F,Preferred,Term20,57000,2023-12-01
5100,37,M,Standard,Term20,43900,2019-04-19
5101,47,M,Standard,Term10,15900,2021-07-14
5102,47,F,Standard,Term10,40200,2018-06-20
5103,34,M,Standard,Term10,83400,2018-05-23
5104,45,M,Preferred,Term10,26800,2020-10-06
5105,29,M,Standard,Term20,129300,2022-11-04
5106,51,F,Preferred,Term10,42200,2021-03-12
5107,56,F,Preferred,Term20,67300,2018-01-26
5108,63,M,Standard,Term10,47100,2022-04-09
5109,38,F,Preferred,Term10,29600,2021-02-13
5110,36,M,Standard,Term10,78000,2022-01-23
5111,47,M,Standard,Term10,41800,2021-10-23
5112,53,M,Standard,Term10,36300,2023-01-22
5113,65,M,Standard,Term10,14400,2020-01-27
5114,26,F,Standard,Term20,130800,2018-05-23
5115,34,F,Standard,Term10,60100,2021-07-05
5116,35,M,Preferred,Term10,116300,2023-06-13
5117,35,F,Standard,Term10,86900,2018-09-22
5118,44,F,Preferred,Term10,116300,2023-09-17
5119,60,F,Standard,Term10,42700,2022-01-05
5120,26,M,Standard,Term20,26300,2018-10-20
5121,58,M,Standard,Term10,94600,2021-01-05
5122,50,M,Standard,Term10,64700,2019-11-10
5123,50,M,Standard,Term10,45300,2021-04-28
5124,52,M,Preferred,Term10,93500,2022-11-28
5125,29,M,Preferred,Term20,72000,2020-12-01
5126,55,M,Standard,Term20,87800,2020-02-11
5127,35,F,Standard,Term20,32400,2018-05-09
5128,46,F,Standard,Term10,107600,2018-02-16
5129,52,F,Standard,Term10,59700,2022-12-24
5130,49,M,Standard,Term10,114800,2020-06-24
5131,38,F,Preferred,Term20,107000,2023-11-04
5132,41,F,Preferred,Term10,90400,2021-08-21
5133,44,F,Standard,Term10,56000,2020-11-01
5134,26,F,Standard,Term20,91700,2023-08-15
5135,54,F,Standard,Term20,116600,2018-01-16
5136,29,F,Preferred,Term10,86200,2022-06-12
5137,43,F,Standard,Term10,67600,2018-08-25
5138,51,F,Standard,Term20,91800,2023-12-18
5139,28,F,Standard,Term10,43700,2021-10-28
5140,65,F,Preferred,Term20,148500,2020-07-13
5141,40,M,Preferred,Term10,21800,2021-10-12
5142,25,F,Standard,Term20,61100,2022-12-17
5143,52,M,Standard,Term20,46900,2019-11-07
5144,47,F,Preferred,Term10,40800,2018-12-23
5145,51,F,Standard,Term20,71900,2023-05-09
5146,55,F,Standard,Term10,30500,2021-06-04
5147,44,M,Preferred,Term10,217800,2019-01-14
5148,58,F,Standard,Term10,26600,2023-02-20
5149,40,M,Standard,Term20,33800,2018-10-16
5150,47,M,Standard,Term10,32000,2023-04-02
5151,31,M,Preferred,Term10,67400,2018-06-01
5152,50,F,Preferred,Term20,110100,2021-05-21
5153,35,M,Standard,Term20,82100,2018-12-28
5154,53,M,Preferred,Term10,144800,2018-11-06
5155,57,F,Preferred,Term10,36400,2019-09-27
5156,60,F,Preferred,Term10,88900,2019-12-14
5157,63,M,Standard,Term10,49900,2018-07-04
5158,30,F,Standard,Term20,68700,2022-03-08
5159,30,M,Preferred,Term20,116400,2022-08-28
5160,62,F,Standard,Term10,21700,2019-01-10
5161,40,M,Standard,Term10,197700,2022-06-24
5162,26,F,Standard,Term10,54900,2019-10-18
5163,36,F,Preferred,Term10,22800,2019-03-23
5164,59,F,Standard,Term10,39500,2023-07-13
5165,39,F,Standard,Term10,63700,2021-10-04
5166,28,F,Standard,Term10,39500,2018-10-14
5167,54,M,Standard,Term10,17500,2022-08-27
5168,32,M,Standard,Term20,63500,2020-04-28
5169,39,M,Standard,Term20,38800,2018-03-12
5170,25,M,Standard,Term10,88500,2019-02-04
5171,49,F,Preferred,Term10,31500,2019-09-07
5172,43,M,Standard,Term20,232600,2018-04-11
5173,60,F,Preferred,Term10,81500,2022-08-28
5174,38,M,Standard,Term20,67400,2019-01-15
5175,33,M,Standard,Term10,87000,2018-04-14
5176,31,F,Standard,Term20,20100,2019-05-23
5177,33,F,Standard,Term10,44400,2022-10-05
5178,43,F,Standard,Term20,174500,2021-02-08
5179,28,M,Standard,Term10,49400,2022-06-21
5180,41,F,Preferred,Term20,57700,2020-06-12
5181,60,F,Standard,Term10,45300,2022-04-17
5182,56,M,Preferred,Term10,144200,2020-10-23
5183,51,F,Standard,Term20,51700,2021-12-21
5184,61,F,Standard,Term10,28300,2023-01-15
5185,56,M,Standard,Term10,281300,2021-12-02
5186,51,M,Standard,Term10,26200,2020-11-24
5187,60,M,Standard,Term20,56500,2023-11-03
5188,30,F,Standard,Term20,36100,2021-02-02
5189,58,F,Standard,Term10,39300,2023-05-07
5190,37,F,Preferred,Term20,31700,2021-08-09
5191,55,F,Standard,Term20,43300,2022-03-23
5192,62,M,Preferred,Term20,108100,2021-03-16
5193,45,F,Standard,Term10,19100,2023-07-26
5194,28,M,Standard,Term10,127600,2019-11-04
5195,40,F,Standard,Term10,115000,2021-02-28
5196,41,M,Standard,Term10,81300,2023-01-14
5197,63,M,Preferred,Term10,64600,2019-12-17
5198,63,M,Preferred,Term20,70700,2020-06-01
5199,48,M,Standard,Term20,140700,2018-01-21
5200,63,M,Standard,Term20,21000,2021-12-15
5201,42,F,Preferred,Term10,92600,2020-04-21
5202,41,M,Standard,Term10,38300,2021-02-26
5203,59,F,Standard,Term20,98300,2019-09-07
5204,52,M,Standard,Term10,41400,2022-10-27
5205,46,F,Standard,Term20,91500,2023-02-14
5206,43,M,Standard,Term10,23600,2021-09-09
5207,53,M,Standard,Term10,21700,2021-05-20
5208,55,M,Preferred,Term20,55900,2020-04-01
5209,45,F,Standard,Term20,141700,2019-09-20
5210,26,F,Preferred,Term10,82600,2020-01-26
5211,29,M,Preferred,Term20,82200,2020-03-06
5212,30,M,Standard,Term10,100300,2022-10-16
5213,43,F,Standard,Term10,47200,2022-12-22
5214,50,F,Standard,Term10,86400,2019-11-17
5215,57,M,Preferred,Term20,42300,2021-10-26
5216,34,M,Standard,Term20,49600,2023-02-23
5217,57,F,Preferred,Term10,53400,2020-04-08
5218,52,M,Standard,Term20,43200,2023-11-12
5219,27,M,Standard,Term20,57500,2020-09-19
5220,39,M,Standard,Term10,51400,2018-10-12
5221,37,M,Standard,Term10,39200,2019-05-11
5222,61,F,Preferred,Term10,55000,2019-07-24
5223,62,M,Preferred,Term10,65700,2021-09-04
5224,58,M,Standard,Term20,30900,2023-10-14
5225,46,M,Standard,Term20,76900,2020-09-11
5226,45,F,Standard,Term10,44500,2019-01-21
5227,37,M,Standard,Term10,67400,2021-03-28
5228,56,M,Standard,Term10,40200,2019-06-26
5229,28,M,Standard,Term10,112500,2020-09-10
5230,36,F,Preferred,Term10,106300,2019-12-12
5231,30,F,Standard,Term10,31900,2019-04-04
5232,45,M,Standard,Term10,82000,2018-10-25
5233,37,M,Preferred,Term10,142600,2021-08-09
5234,33,M,Preferred,Term10,33900,2020-04-10
5235,40,M,Preferred,Term10,35500,2019-03-11
5236,60,F,Standard,Term10,93100,2022-08-27
5237,47,F,Standard,Term10,27300,2019-04-28
5238,58,M,Preferred,Term10,37600,2021-03-09
5239,62,M,Standard,Term10,32600,2018-03-19
5240,61,M,Standard,Term20,93800,2018-03-07
5241,39,F,Standard,Term10,39500,2018-02-13
5242,60,F,Standard,Term10,50500,2021-03-21
5243,62,M,Preferred,Term10,38200,2019-12-15
5244,64,M,Standard,Term10,119300,2019-03-26
5245,39,M,Standard,Term10,35800,2021-05-15
5246,34,M,Preferred,Term20,25700,2021-06-22
5247,48,M,Preferred,Term20,25100,2022-09-13
5248,63,M,Standard,Term10,90800,2020-04-21
5249,61,F,Preferred,Term10,94800,2018-10-24
5250,48,M,Standard,Term20,126600,2023-10-28
5251,31,M,Preferred,Term10,28100,2022-07-10
5252,42,F,Standard,Term10,52100,2022-11-16
5253,54,F,Standard,Term20,256900,2023-05-20
5254,47,F,Standard,Term10,49900,2022-06-25
5255,39,F,Preferred,Term10,42700,2023-08-03
5256,39,F,Standard,Term10,59100,2021-03-02
5257,27,M,Standard,Term10,82300,2021-01-03
5258,36,M,Preferred,Term20,81500,2021-12-04
5259,52,M,Standard,Term10,41400,2021-01-08
5260,34,F,Preferred,Term10,42100,2020-01-08
5261,65,F,Standard,Term10,50100,2019-02-03
5262,28,F,Standard,Term10,38600,2022-07-27
5263,49,F,Standard,Term10,28500,2019-04-23
5264,45,M,Standard,Term10,177200,2023-03-06
5265,59,F,Standard,Term10,46900,2022-11-12
5266,61,F,Standard,Term10,48500,2023-12-11
5267,47,F,Standard,Term20,49400,2021-11-24
5268,50,F,Standard,Term10,57100,2021-04-01
5269,53,M,Standard,Term20,77700,2020-02-25
5270,46,F,Preferred,Term10,45300,2022-12-03
5271,32,M,Standard,Term10,118600,2021-07-15
5272,42,M,Standard,Term20,85700,2020-12-17
5273,34,M,Preferred,Term20,53400,2018-03-06
5274,44,M,Standard,Term10,40100,2018-12-03
5275,50,F,Standard,Term10,114800,2019-04-12
5276,33,F,Preferred,Term20,54300,2022-10-26
5277,35,M,Standard,Term10,28400,2023-02-16
5278,58,F,Preferred,Term10,110500,2023-09-25
5279,40,M,Standard,Term10,38700,2021-06-10
5280,33,M,Standard,Term20,100800,2023-12-18
5281,54,F,Standard,Term10,13200,2018-02-25
